alpha,domain,condition,w_pos,w_neg,w_first,w_second,p_pos,p_neg,p_first,p_second,logit_diff_semantic,logit_diff_positional,Condition,neutral,logit_diff_semantic_centered,logit_diff_positional_centered,normed_alpha,z_logit_diff_semantic,z_a,neutral_binary
58.0,affective,-1,Hopeful,Despairing,Despairing,Hopeful,0.8515625,0.1484375,0.1484375,0.8515625,1.75,-1.75,incongruent,semantic,-5.75,5.75,1.0,0.47956256784956286,1.5807794395055992,1
-41.9,neutral,1,Banana,Apple,Banana,Apple,0.0003986358642578,0.0001287460327148,0.0003986358642578,0.0001287460327148,1.125,1.125,congruent,neutral,-0.625,-0.625,-1.0,0.42784883850274824,-1.5807794395055992,-1
-33.52,neutral,1,Banana,Apple,Banana,Apple,0.0030670166015625,0.0030670166015625,0.0030670166015625,0.0030670166015625,0.0,0.0,congruent,neutral,-1.75,-1.75,-0.8,0.33476412567848196,-1.2646235516044795,-1
-25.14,neutral,1,Banana,Apple,Banana,Apple,0.07763671875,0.34765625,0.07763671875,0.34765625,-1.5,-1.5,congruent,neutral,-3.25,-3.25,-0.6,0.21065117524612686,-0.9484676637033594,-1
-16.76,neutral,1,Banana,Apple,Banana,Apple,0.07568359375,0.921875,0.07568359375,0.921875,-2.5,-2.5,congruent,neutral,-4.25,-4.25,-0.4,0.12790920829122351,-0.6323117758022397,-1
-8.38,neutral,1,Banana,Apple,Banana,Apple,0.1484375,0.8515625,0.1484375,0.8515625,-1.75,-1.75,congruent,neutral,-3.5,-3.5,-0.2,0.18996568350740103,-0.31615588790111987,-1
0.0,neutral,1,Banana,Apple,Banana,Apple,0.8515625,0.1484375,0.8515625,0.1484375,1.75,1.75,congruent,neutral,0.0,0.0,0.0,0.47956256784956286,1.2763765313404844e-18,-1
11.6,neutral,1,Banana,Apple,Banana,Apple,0.9921875,0.006683349609375,0.9921875,0.006683349609375,5.0,5.0,congruent,neutral,3.25,3.25,0.2,0.7484739604529989,0.31615588790111987,-1
23.2,neutral,1,Banana,Apple,Banana,Apple,1.0,0.0011672973632812,1.0,0.0011672973632812,6.75,6.75,congruent,neutral,5.0,5.0,0.4,0.8932724026240798,0.6323117758022397,-1
34.8,neutral,1,Banana,Apple,Banana,Apple,1.0,0.0002613067626953,1.0,0.0002613067626953,8.25,8.25,congruent,neutral,6.5,6.5,0.6,1.017385353056435,0.9484676637033594,-1
46.4,neutral,1,Banana,Apple,Banana,Apple,1.0,4.529953002929688e-05,1.0,4.529953002929688e-05,10.0,10.0,congruent,neutral,8.25,8.25,0.8,1.1621837952275158,1.2646235516044795,-1
58.0,neutral,1,Banana,Apple,Banana,Apple,1.0,1.0132789611816406e-05,1.0,1.0132789611816406e-05,11.5,11.5,congruent,neutral,9.75,9.75,1.0,1.2862967456598708,1.5807794395055992,-1
-41.9,neutral,-1,Banana,Apple,Apple,Banana,0.008056640625,1.3709068298339844e-05,1.3709068298339844e-05,0.008056640625,6.375,-6.375,incongruent,neutral,9.875,-9.875,-1.0,0.862244165015991,-1.5807794395055992,-1
-33.52,neutral,-1,Banana,Apple,Apple,Banana,0.115234375,0.0003242492675781,0.0003242492675781,0.115234375,5.875,-5.875,incongruent,neutral,9.375,-9.375,-0.8,0.8208731815385394,-1.2646235516044795,-1
-25.14,neutral,-1,Banana,Apple,Apple,Banana,0.84375,0.00933837890625,0.00933837890625,0.84375,4.5,-4.5,incongruent,neutral,8.0,-8.0,-0.6,0.7071029769755472,-0.9484676637033594,-1
-16.76,neutral,-1,Banana,Apple,Apple,Banana,0.9609375,0.037353515625,0.037353515625,0.9609375,3.25,-3.25,incongruent,neutral,6.75,-6.75,-0.4,0.6036755182819179,-0.6323117758022397,-1
-8.38,neutral,-1,Banana,Apple,Apple,Banana,0.5625,0.4375,0.4375,0.5625,0.25,-0.25,incongruent,neutral,3.75,-3.75,-0.2,0.35544961741720776,-0.31615588790111987,-1
0.0,neutral,-1,Banana,Apple,Apple,Banana,0.029296875,0.96875,0.96875,0.029296875,-3.5,3.5,incongruent,neutral,0.0,0.0,0.0,0.04516724133632013,1.2763765313404844e-18,-1
11.6,neutral,-1,Banana,Apple,Apple,Banana,0.0015029907226562,1.0,1.0,0.0015029907226562,-6.5,6.5,incongruent,neutral,-3.0,3.0,0.2,-0.20305865952839,0.31615588790111987,-1
23.2,neutral,-1,Banana,Apple,Apple,Banana,0.000335693359375,1.0,1.0,0.000335693359375,-8.0,8.0,incongruent,neutral,-4.5,4.5,0.4,-0.32717160996074507,0.6323117758022397,-1
34.8,neutral,-1,Banana,Apple,Apple,Banana,0.0001230239868164,1.0,1.0,0.0001230239868164,-9.0,9.0,incongruent,neutral,-5.5,5.5,0.6,-0.40991357691564845,0.9484676637033594,-1
46.4,neutral,-1,Banana,Apple,Apple,Banana,5.817413330078125e-05,1.0,1.0,5.817413330078125e-05,-9.75,9.75,incongruent,neutral,-6.25,6.25,0.8,-0.47197005213182597,1.2646235516044795,-1
58.0,neutral,-1,Banana,Apple,Apple,Banana,5.817413330078125e-05,1.0,1.0,5.817413330078125e-05,-9.75,9.75,incongruent,neutral,-6.25,6.25,1.0,-0.47197005213182597,1.5807794395055992,-1
-41.9,neutral,1,Ocean,Mountain,Ocean,Mountain,1.132488250732422e-05,0.6015625,1.132488250732422e-05,0.6015625,-10.875,-10.875,congruent,neutral,-6.875,-6.875,-1.0,-0.5650547649560923,-1.5807794395055992,-1
-33.52,neutral,1,Ocean,Mountain,Ocean,Mountain,5.923211574554443e-07,0.80859375,5.923211574554443e-07,0.80859375,-14.125,-14.125,congruent,neutral,-10.125,-10.125,-0.8,-0.8339661575595282,-1.2646235516044795,-1
-25.14,neutral,1,Ocean,Mountain,Ocean,Mountain,2.291053533554077e-07,0.9609375,2.291053533554077e-07,0.9609375,-15.25,-15.25,congruent,neutral,-11.25,-11.25,-0.6,-0.9270508703837945,-0.9484676637033594,-1
-16.76,neutral,1,Ocean,Mountain,Ocean,Mountain,6.48200511932373e-07,1.0,6.48200511932373e-07,1.0,-14.25,-14.25,congruent,neutral,-10.25,-10.25,-0.4,-0.8443089034288911,-0.6323117758022397,-1
-8.38,neutral,1,Ocean,Mountain,Ocean,Mountain,2.1457672119140625e-05,1.0,2.1457672119140625e-05,1.0,-10.75,-10.75,congruent,neutral,-6.75,-6.75,-0.2,-0.5547120190867294,-0.31615588790111987,-1
0.0,neutral,1,Ocean,Mountain,Ocean,Mountain,0.0179443359375,0.98046875,0.0179443359375,0.98046875,-4.0,-4.0,congruent,neutral,0.0,0.0,0.0,0.0037962578588684377,1.2763765313404844e-18,-1
11.6,neutral,1,Ocean,Mountain,Ocean,Mountain,0.90625,0.09521484375,0.90625,0.09521484375,2.25,2.25,congruent,neutral,6.25,6.25,0.2,0.5209335513270146,0.31615588790111987,-1
23.2,neutral,1,Ocean,Mountain,Ocean,Mountain,0.99609375,0.004058837890625,0.99609375,0.004058837890625,5.5,5.5,congruent,neutral,9.5,9.5,0.4,0.7898449439304506,0.6323117758022397,-1
34.8,neutral,1,Ocean,Mountain,Ocean,Mountain,1.0,0.0005531311035156,1.0,0.0005531311035156,7.5,7.5,congruent,neutral,11.5,11.5,0.6,0.9553288778402573,0.9484676637033594,-1
46.4,neutral,1,Ocean,Mountain,Ocean,Mountain,1.0,0.0002031326293945,1.0,0.0002031326293945,8.5,8.5,congruent,neutral,12.5,12.5,0.8,1.0380708447951608,1.2646235516044795,-1
58.0,neutral,1,Ocean,Mountain,Ocean,Mountain,1.0,7.486343383789062e-05,1.0,7.486343383789062e-05,9.5,9.5,congruent,neutral,13.5,13.5,1.0,1.1208128117500642,1.5807794395055992,-1
-41.9,neutral,-1,Ocean,Mountain,Mountain,Ocean,0.0003089904785156,0.07568359375,0.07568359375,0.0003089904785156,-5.5,5.5,incongruent,neutral,-9.0,9.0,-1.0,-0.12031669257348662,-1.5807794395055992,-1
-33.52,neutral,-1,Ocean,Mountain,Mountain,Ocean,0.0262451171875,0.01239013671875,0.01239013671875,0.0262451171875,0.75,-0.75,incongruent,neutral,-2.75,2.75,-0.8,0.3968206008946595,-1.2646235516044795,-1
-25.14,neutral,-1,Ocean,Mountain,Mountain,Ocean,0.62109375,0.0011978149414062,0.0011978149414062,0.62109375,6.25,-6.25,incongruent,neutral,2.75,-2.75,-0.6,0.8519014191466281,-0.9484676637033594,-1
-16.76,neutral,-1,Ocean,Mountain,Mountain,Ocean,0.99609375,9.584426879882812e-05,9.584426879882812e-05,0.99609375,9.25,-9.25,incongruent,neutral,5.75,-5.75,-0.4,1.1001273200113382,-0.6323117758022397,-1
-8.38,neutral,-1,Ocean,Mountain,Mountain,Ocean,0.99609375,0.0002031326293945,0.0002031326293945,0.99609375,8.5,-8.5,incongruent,neutral,5.0,-5.0,-0.2,1.0380708447951608,-0.31615588790111987,-1
0.0,neutral,-1,Ocean,Mountain,Mountain,Ocean,0.96875,0.029296875,0.029296875,0.96875,3.5,-3.5,incongruent,neutral,0.0,0.0,0.0,0.6243610100206438,1.2763765313404844e-18,-1
11.6,neutral,-1,Ocean,Mountain,Mountain,Ocean,0.119140625,0.87890625,0.87890625,0.119140625,-2.0,2.0,incongruent,neutral,-5.5,5.5,0.2,0.1692801917686752,0.31615588790111987,-1
23.2,neutral,-1,Ocean,Mountain,Mountain,Ocean,0.02294921875,0.9765625,0.9765625,0.02294921875,-3.75,3.75,incongruent,neutral,-7.25,7.25,0.4,0.02448174959759428,0.6323117758022397,-1
34.8,neutral,-1,Ocean,Mountain,Mountain,Ocean,0.00860595703125,0.9921875,0.9921875,0.00860595703125,-4.75,4.75,incongruent,neutral,-8.25,8.25,0.6,-0.058260217357309095,0.9484676637033594,-1
46.4,neutral,-1,Ocean,Mountain,Mountain,Ocean,0.005218505859375,0.99609375,0.99609375,0.005218505859375,-5.25,5.25,incongruent,neutral,-8.75,8.75,0.8,-0.09963120083476078,1.2646235516044795,-1
58.0,neutral,-1,Ocean,Mountain,Mountain,Ocean,0.0019302368164062,1.0,1.0,0.0019302368164062,-6.25,6.25,incongruent,neutral,-9.75,9.75,1.0,-0.18237316778966417,1.5807794395055992,-1
-41.9,neutral,1,Computer,Phone,Computer,Phone,1.2874603271484377e-05,8.512870408594607e-10,1.2874603271484377e-05,8.512870408594607e-10,9.625,9.625,congruent,neutral,1.125,1.125,-1.0,1.131155557619427,-1.5807794395055992,-1
-33.52,neutral,1,Computer,Phone,Computer,Phone,0.0004310607910156,4.14438545703888e-08,0.0004310607910156,4.14438545703888e-08,9.25,9.25,congruent,neutral,0.75,0.75,-0.8,1.1001273200113382,-1.2646235516044795,-1
-25.14,neutral,1,Computer,Phone,Computer,Phone,0.06005859375,2.130866050720215e-06,0.06005859375,2.130866050720215e-06,10.25,10.25,congruent,neutral,1.75,1.75,-0.6,1.1828692869662416,-0.9484676637033594,-1
-16.76,neutral,1,Computer,Phone,Computer,Phone,0.9921875,4.506111145019531e-05,0.9921875,4.506111145019531e-05,10.0,10.0,congruent,neutral,1.5,1.5,-0.4,1.1621837952275158,-0.6323117758022397,-1
-8.38,neutral,1,Computer,Phone,Computer,Phone,1.0,9.632110595703124e-05,1.0,9.632110595703124e-05,9.25,9.25,congruent,neutral,0.75,0.75,-0.2,1.1001273200113382,-0.31615588790111987,-1
0.0,neutral,1,Computer,Phone,Computer,Phone,1.0,0.0002031326293945,1.0,0.0002031326293945,8.5,8.5,congruent,neutral,0.0,0.0,0.0,1.0380708447951608,1.2763765313404844e-18,-1
11.6,neutral,1,Computer,Phone,Computer,Phone,1.0,0.0001230239868164,1.0,0.0001230239868164,9.0,9.0,congruent,neutral,0.5,0.5,0.2,1.0794418282726124,0.31615588790111987,-1
23.2,neutral,1,Computer,Phone,Computer,Phone,1.0,0.0001230239868164,1.0,0.0001230239868164,9.0,9.0,congruent,neutral,0.5,0.5,0.4,1.0794418282726124,0.6323117758022397,-1
34.8,neutral,1,Computer,Phone,Computer,Phone,1.0,7.486343383789062e-05,1.0,7.486343383789062e-05,9.5,9.5,congruent,neutral,1.0,1.0,0.6,1.1208128117500642,0.9484676637033594,-1
46.4,neutral,1,Computer,Phone,Computer,Phone,1.0,5.817413330078125e-05,1.0,5.817413330078125e-05,9.75,9.75,congruent,neutral,1.25,1.25,0.8,1.14149830348879,1.2646235516044795,-1
58.0,neutral,1,Computer,Phone,Computer,Phone,1.0,5.817413330078125e-05,1.0,5.817413330078125e-05,9.75,9.75,congruent,neutral,1.25,1.25,1.0,1.14149830348879,1.5807794395055992,-1
-41.9,neutral,-1,Computer,Phone,Phone,Computer,1.4915713109076023e-10,2.8908252716064453e-06,2.8908252716064453e-06,1.4915713109076023e-10,-9.875,9.875,incongruent,neutral,-14.375,14.375,-1.0,-0.4823127980011889,-1.5807794395055992,-1
-33.52,neutral,-1,Computer,Phone,Phone,Computer,4.3655745685100555e-09,3.725290298461914e-06,3.725290298461914e-06,4.3655745685100555e-09,-6.75,6.75,incongruent,neutral,-11.25,11.25,-0.8,-0.22374415126711586,-1.2646235516044795,-1
-25.14,neutral,-1,Computer,Phone,Phone,Computer,5.699694156646729e-07,9.632110595703124e-05,9.632110595703124e-05,5.699694156646729e-07,-5.125,5.125,incongruent,neutral,-9.625,9.625,-0.6,-0.08928845496539786,-0.9484676637033594,-1
-16.76,neutral,-1,Computer,Phone,Phone,Computer,0.010498046875,0.046875,0.046875,0.010498046875,-1.5,1.5,incongruent,neutral,-6.0,6.0,-0.4,0.21065117524612686,-0.6323117758022397,-1
-8.38,neutral,-1,Computer,Phone,Phone,Computer,0.9609375,0.037353515625,0.037353515625,0.9609375,3.25,-3.25,incongruent,neutral,-1.25,1.25,-0.2,0.6036755182819179,-0.31615588790111987,-1
0.0,neutral,-1,Computer,Phone,Phone,Computer,0.98828125,0.010986328125,0.010986328125,0.98828125,4.5,-4.5,incongruent,neutral,0.0,0.0,0.0,0.7071029769755472,1.2763765313404844e-18,-1
11.6,neutral,-1,Computer,Phone,Phone,Computer,0.92578125,0.07568359375,0.07568359375,0.92578125,2.5,-2.5,incongruent,neutral,-2.0,2.0,0.2,0.5416190430657404,0.31615588790111987,-1
23.2,neutral,-1,Computer,Phone,Phone,Computer,0.8515625,0.1484375,0.1484375,0.8515625,1.75,-1.75,incongruent,neutral,-2.75,2.75,0.4,0.47956256784956286,0.6323117758022397,-1
34.8,neutral,-1,Computer,Phone,Phone,Computer,0.5625,0.4375,0.4375,0.5625,0.25,-0.25,incongruent,neutral,-4.25,4.25,0.6,0.35544961741720776,0.9484676637033594,-1
46.4,neutral,-1,Computer,Phone,Phone,Computer,0.1826171875,0.81640625,0.81640625,0.1826171875,-1.5,1.5,incongruent,neutral,-6.0,6.0,0.8,0.21065117524612686,1.2646235516044795,-1
58.0,neutral,-1,Computer,Phone,Phone,Computer,0.029296875,0.96875,0.96875,0.029296875,-3.5,3.5,incongruent,neutral,-8.0,8.0,1.0,0.04516724133632013,1.5807794395055992,-1
-41.9,neutral,1,Cat,Dog,Cat,Dog,7.264316082000732e-07,2.356246113777161e-07,7.264316082000732e-07,2.356246113777161e-07,1.125,1.125,congruent,neutral,-4.875,-4.875,-1.0,0.42784883850274824,-1.5807794395055992,-1
-33.52,neutral,1,Cat,Dog,Cat,Dog,1.996755599975586e-06,1.3709068298339844e-06,1.996755599975586e-06,1.3709068298339844e-06,0.375,0.375,congruent,neutral,-5.625,-5.625,-0.8,0.3657923632865707,-1.2646235516044795,-1
-25.14,neutral,1,Cat,Dog,Cat,Dog,3.528594970703125e-05,1.6689300537109375e-05,3.528594970703125e-05,1.6689300537109375e-05,0.75,0.75,congruent,neutral,-5.25,-5.25,-0.6,0.3968206008946595,-0.9484676637033594,-1
-16.76,neutral,1,Cat,Dog,Cat,Dog,0.008544921875,0.000701904296875,0.008544921875,0.000701904296875,2.5,2.5,congruent,neutral,-3.5,-3.5,-0.4,0.5416190430657404,-0.6323117758022397,-1
-8.38,neutral,1,Cat,Dog,Cat,Dog,0.92578125,0.01324462890625,0.92578125,0.01324462890625,4.25,4.25,congruent,neutral,-1.75,-1.75,-0.2,0.6864174852368213,-0.31615588790111987,-1
0.0,neutral,1,Cat,Dog,Cat,Dog,0.99609375,0.002471923828125,0.99609375,0.002471923828125,6.0,6.0,congruent,neutral,0.0,0.0,0.0,0.8312159274079023,1.2763765313404844e-18,-1
11.6,neutral,1,Cat,Dog,Cat,Dog,1.0,0.0005531311035156,1.0,0.0005531311035156,7.5,7.5,congruent,neutral,1.5,1.5,0.2,0.9553288778402573,0.31615588790111987,-1
23.2,neutral,1,Cat,Dog,Cat,Dog,1.0,0.0001230239868164,1.0,0.0001230239868164,9.0,9.0,congruent,neutral,3.0,3.0,0.4,1.0794418282726124,0.6323117758022397,-1
34.8,neutral,1,Cat,Dog,Cat,Dog,1.0,1.2993812561035156e-05,1.0,1.2993812561035156e-05,11.25,11.25,congruent,neutral,5.25,5.25,0.6,1.265611253921145,0.9484676637033594,-1
46.4,neutral,1,Cat,Dog,Cat,Dog,1.0,1.7583370208740234e-06,1.0,1.7583370208740234e-06,13.25,13.25,congruent,neutral,7.25,7.25,0.8,1.4310951878309517,1.2646235516044795,-1
58.0,neutral,1,Cat,Dog,Cat,Dog,1.0,3.0547380447387695e-07,1.0,3.0547380447387695e-07,15.0,15.0,congruent,neutral,9.0,9.0,1.0,1.5758936300020328,1.5807794395055992,-1
-41.9,neutral,-1,Cat,Dog,Dog,Cat,1.1232259566895664e-10,1.035630702972412e-06,1.035630702972412e-06,1.1232259566895664e-10,-9.125,9.125,incongruent,neutral,-9.875,9.875,-1.0,-0.42025632278501135,-1.5807794395055992,-1
-33.52,neutral,-1,Cat,Dog,Dog,Cat,9.677023626863954e-10,1.0654330253601074e-06,1.0654330253601074e-06,9.677023626863954e-10,-7.0,7.0,incongruent,neutral,-7.75,7.75,-0.8,-0.2444296430058417,-1.2646235516044795,-1
-25.14,neutral,-1,Cat,Dog,Dog,Cat,1.8533319234848025e-07,1.2993812561035156e-05,1.2993812561035156e-05,1.8533319234848025e-07,-4.25,4.25,incongruent,neutral,-5.0,5.0,-0.6,-0.016889233879857406,-0.9484676637033594,-1
-16.76,neutral,-1,Cat,Dog,Dog,Cat,0.0001230239868164,0.0007095336914062,0.0007095336914062,0.0001230239868164,-1.75,1.75,incongruent,neutral,-2.5,2.5,-0.4,0.18996568350740103,-0.6323117758022397,-1
-8.38,neutral,-1,Cat,Dog,Dog,Cat,0.208984375,0.06005859375,0.06005859375,0.208984375,1.25,-1.25,incongruent,neutral,0.5,-0.5,-0.2,0.43819158437211114,-0.31615588790111987,-1
0.0,neutral,-1,Cat,Dog,Dog,Cat,0.6796875,0.3203125,0.3203125,0.6796875,0.75,-0.75,incongruent,neutral,0.0,0.0,0.0,0.3968206008946595,1.2763765313404844e-18,-1
11.6,neutral,-1,Cat,Dog,Dog,Cat,0.006683349609375,0.9921875,0.9921875,0.006683349609375,-5.0,5.0,incongruent,neutral,-5.75,5.75,0.2,-0.07894570909603493,0.31615588790111987,-1
23.2,neutral,-1,Cat,Dog,Dog,Cat,0.0001583099365234,1.0,1.0,0.0001583099365234,-8.75,8.75,incongruent,neutral,-9.5,9.5,0.4,-0.3892280851769226,0.6323117758022397,-1
34.8,neutral,-1,Cat,Dog,Dog,Cat,2.753734588623047e-05,1.0,1.0,2.753734588623047e-05,-10.5,10.5,incongruent,neutral,-11.25,11.25,0.6,-0.5340265273480035,0.9484676637033594,-1
46.4,neutral,-1,Cat,Dog,Dog,Cat,1.0132789611816406e-05,1.0,1.0,1.0132789611816406e-05,-11.5,11.5,incongruent,neutral,-12.25,12.25,0.8,-0.6167684943029069,1.2646235516044795,-1
58.0,neutral,-1,Cat,Dog,Dog,Cat,1.2993812561035156e-05,1.0,1.0,1.2993812561035156e-05,-11.25,11.25,incongruent,neutral,-12.0,12.0,1.0,-0.596083002564181,1.5807794395055992,-1
-41.9,neutral,1,Algebra,Geometry,Algebra,Geometry,2.968311309814453e-05,1.1473894119262695e-06,2.968311309814453e-05,1.1473894119262695e-06,3.25,3.25,congruent,neutral,-1.5,-1.5,-1.0,0.6036755182819179,-1.5807794395055992,-1
-33.52,neutral,1,Algebra,Geometry,Algebra,Geometry,0.0006980895996093,1.132488250732422e-05,0.0006980895996093,1.132488250732422e-05,4.125,4.125,congruent,neutral,-0.625,-0.625,-0.8,0.6760747393674584,-1.2646235516044795,-1
-25.14,neutral,1,Algebra,Geometry,Algebra,Geometry,0.62109375,0.0007247924804687,0.62109375,0.0007247924804687,6.75,6.75,congruent,neutral,2.0,2.0,-0.6,0.8932724026240798,-0.9484676637033594,-1
-16.76,neutral,1,Algebra,Geometry,Algebra,Geometry,1.0,0.0011672973632812,1.0,0.0011672973632812,6.75,6.75,congruent,neutral,2.0,2.0,-0.4,0.8932724026240798,-0.6323117758022397,-1
-8.38,neutral,1,Algebra,Geometry,Algebra,Geometry,0.9921875,0.00860595703125,0.9921875,0.00860595703125,4.75,4.75,congruent,neutral,0.0,0.0,-0.2,0.727788468714273,-0.31615588790111987,-1
0.0,neutral,1,Algebra,Geometry,Algebra,Geometry,0.9921875,0.00860595703125,0.9921875,0.00860595703125,4.75,4.75,congruent,neutral,0.0,0.0,0.0,0.727788468714273,1.2763765313404844e-18,-1
11.6,neutral,1,Algebra,Geometry,Algebra,Geometry,1.0,0.0011672973632812,1.0,0.0011672973632812,6.75,6.75,congruent,neutral,2.0,2.0,0.2,0.8932724026240798,0.31615588790111987,-1
23.2,neutral,1,Algebra,Geometry,Algebra,Geometry,1.0,0.0007095336914062,1.0,0.0007095336914062,7.25,7.25,congruent,neutral,2.5,2.5,0.4,0.9346433861015315,0.6323117758022397,-1
34.8,neutral,1,Algebra,Geometry,Algebra,Geometry,1.0,0.0002613067626953,1.0,0.0002613067626953,8.25,8.25,congruent,neutral,3.5,3.5,0.6,1.017385353056435,0.9484676637033594,-1
46.4,neutral,1,Algebra,Geometry,Algebra,Geometry,1.0,0.0002613067626953,1.0,0.0002613067626953,8.25,8.25,congruent,neutral,3.5,3.5,0.8,1.017385353056435,1.2646235516044795,-1
58.0,neutral,1,Algebra,Geometry,Algebra,Geometry,1.0,0.000335693359375,1.0,0.000335693359375,8.0,8.0,congruent,neutral,3.25,3.25,1.0,0.996699861317709,1.5807794395055992,-1
-41.9,neutral,-1,Algebra,Geometry,Geometry,Algebra,0.047119140625,0.0005226135253906,0.0005226135253906,0.047119140625,4.5,-4.5,incongruent,neutral,12.75,-12.75,-1.0,0.7071029769755472,-1.5807794395055992,-1
-33.52,neutral,-1,Algebra,Geometry,Geometry,Algebra,0.60546875,0.00408935546875,0.00408935546875,0.60546875,5.0,-5.0,incongruent,neutral,13.25,-13.25,-0.8,0.7484739604529989,-1.2646235516044795,-1
-25.14,neutral,-1,Algebra,Geometry,Geometry,Algebra,0.984375,0.008544921875,0.008544921875,0.984375,4.75,-4.75,incongruent,neutral,13.0,-13.0,-0.6,0.727788468714273,-0.9484676637033594,-1
-16.76,neutral,-1,Algebra,Geometry,Geometry,Algebra,0.953125,0.04736328125,0.04736328125,0.953125,3.0,-3.0,incongruent,neutral,11.25,-11.25,-0.4,0.5829900265431921,-0.6323117758022397,-1
-8.38,neutral,-1,Algebra,Geometry,Geometry,Algebra,0.1826171875,0.81640625,0.81640625,0.1826171875,-1.5,1.5,incongruent,neutral,6.75,-6.75,-0.2,0.21065117524612686,-0.31615588790111987,-1
0.0,neutral,-1,Algebra,Geometry,Geometry,Algebra,0.0002613067626953,1.0,1.0,0.0002613067626953,-8.25,8.25,incongruent,neutral,0.0,0.0,0.0,-0.3478571016994709,1.2763765313404844e-18,-1
11.6,neutral,-1,Algebra,Geometry,Geometry,Algebra,4.798173904418945e-06,1.0,1.0,4.798173904418945e-06,-12.25,12.25,incongruent,neutral,-4.0,4.0,0.2,-0.6788249695190843,0.31615588790111987,-1
23.2,neutral,-1,Algebra,Geometry,Geometry,Algebra,2.905726432800293e-06,1.0,1.0,2.905726432800293e-06,-12.75,12.75,incongruent,neutral,-4.5,4.5,0.4,-0.720195952996536,0.6323117758022397,-1
34.8,neutral,-1,Algebra,Geometry,Geometry,Algebra,2.264976501464844e-06,1.0,1.0,2.264976501464844e-06,-13.0,13.0,incongruent,neutral,-4.75,4.75,0.6,-0.7408814447352619,0.9484676637033594,-1
46.4,neutral,-1,Algebra,Geometry,Geometry,Algebra,1.7583370208740234e-06,1.0,1.0,1.7583370208740234e-06,-13.25,13.25,incongruent,neutral,-5.0,5.0,0.8,-0.7615669364739878,1.2646235516044795,-1
58.0,neutral,-1,Algebra,Geometry,Geometry,Algebra,2.264976501464844e-06,1.0,1.0,2.264976501464844e-06,-13.0,13.0,incongruent,neutral,-4.75,4.75,1.0,-0.7408814447352619,1.5807794395055992,-1
-41.9,neutral,1,Theory,Practice,Theory,Practice,0.0009117126464843,0.005950927734375,0.0009117126464843,0.005950927734375,-1.875,-1.875,congruent,neutral,2.375,2.375,-1.0,0.1796229376380381,-1.5807794395055992,-1
-33.52,neutral,1,Theory,Practice,Theory,Practice,0.00958251953125,0.1318359375,0.00958251953125,0.1318359375,-2.625,-2.625,congruent,neutral,1.625,1.625,-0.8,0.11756646242186058,-1.2646235516044795,-1
